theta0_degrees,theta_reference_degrees,theta_segment_degrees,delta_reference_degrees,delta_reference_abs_degrees,delta_segment_degrees,delta_segment_abs_degrees,segment_reference_error_degrees,segment_reference_error_abs_degrees,angle_decomposition_residual,tau0,family_plain,forward_arc_iota_degrees,backward_arc_iota_degrees,s_ref_min,s_ref_max,q_ref_min,q_ref_max,q_ref_abs_max,lateral_width_reference_path,longitudinal_width_reference_path,required_strip_width,required_strip_width_one_sided
298.0,98.07181000630752,83.10184168233731,-160.07181000630754,160.07181000630754,-145.10184168233732,145.10184168233732,-14.969968323970203,14.969968323970203,-4.440892098500626e-16,1,CbC,90.00000000000001,55.101841682337316,0.0,0.975992514308471,-0.3972643408283647,0.4992163414024754,0.4992163414024754,0.8964806822308401,0.975992514308471,1.3264806822308401,0.7142163414024754
298.5,98.07181000630752,83.14095853181243,-159.57181000630752,159.57181000630752,-144.64095853181246,144.64095853181246,-14.930851474495077,14.930851474495077,4.440892098500626e-16,1,CbC,90.00000000000001,54.64095853181243,0.0,0.9707359755360063,-0.39863140951985576,0.4974952725609919,0.4974952725609919,0.8961266820808477,0.9707359755360063,1.3261266820808477,0.7124952725609919
299.0,98.07181000630752,83.1804829012629,-159.0718100063075,159.0718100063075,-144.1804829012629,144.1804829012629,-14.891327105044608,14.891327105044608,4.440892098500626e-16,1,CbC,89.99999999999999,54.1804829012629,-5.4961194620316486e-17,0.9655060366675452,-0.40004149798356403,0.4957270717307843,0.4957270717307843,0.8957685697143483,0.9655060366675452,1.3257685697143482,0.7107270717307843
299.5,98.07181000630752,83.22041128354739,-158.57181000630754,158.57181000630754,-143.72041128354743,143.72041128354743,-14.851398722760122,14.851398722760122,4.440892098500626e-16,1,CbC,90.00000000000001,53.72041128354738,0.0,0.9603030682396467,-0.4014944939915238,0.49391186995619335,0.49391186995619335,0.8954063639477172,0.9603030682396467,1.3254063639477172,0.7089118699561934
300.0,98.07181000630752,83.26074017223482,-158.07181000630752,158.07181000630752,-143.26074017223482,143.26074017223482,-14.81106983407269,14.81106983407269,-4.440892098500626e-16,1,CbC,90.00000000000001,53.260740172234804,-5.4961194620316486e-17,0.955127439289027,-0.4029902813818989,0.4920498022381928,0.4920498022381928,0.8950400836200917,0.955127439289027,1.3250400836200917,0.7070498022381928
300.5,98.07181000630752,83.30146606178589,-157.57181000630754,157.57181000630754,-142.80146606178593,142.80146606178593,-14.770343944521619,14.770343944521619,0.0,1,CbC,90.00000000000001,52.8014660617859,5.4961194620316486e-17,0.9499795173264478,-0.4045287400733837,0.49014100752228645,0.49014100752228645,0.8946697475956702,0.9499795173264478,1.3246697475956701,0.7051410075222865
301.0,98.07181000630752,83.34258544772851,-157.07181000630754,157.07181000630754,-142.34258544772854,142.34258544772854,-14.729224558578998,14.729224558578998,0.0,1,CbC,90.00000000000001,52.34258544772851,0.0,0.944859668310555,-0.40610974607995354,0.488185628686049,0.488185628686049,0.8942953747660025,0.944859668310555,1.3242953747660025,0.703185628686049
301.5,98.07181000630752,83.38409482682756,-156.57181000630752,156.57181000630752,-141.88409482682755,141.88409482682755,-14.687715179479948,14.687715179479948,0.0,1,CbC,90.00000000000001,51.884094826827535,0.0,0.9397682566216843,-0.40773317152597016,0.4861838125263155,0.4861838125263155,0.8939169840522856,0.9397682566216843,1.3239169840522855,0.7011838125263155
302.0,98.07181000630752,83.42599069724906,-156.07181000630754,156.07181000630754,-141.42599069724906,141.42599069724906,-14.645819309058455,14.645819309058455,-4.440892098500626e-16,1,CbC,90.00000000000001,51.42599069724905,5.4961194620316486e-17,0.9347056450356341,-0.4093988846616324,0.4841357097460212,0.4841357097460212,0.8935345944076536,0.9347056450356341,1.3235345944076535,0.6991357097460212
302.5,98.07181000630752,83.4682695587187,-155.57181000630752,155.57181000630752,-140.96826955871867,140.96826955871867,-14.60354044758881,14.60354044758881,-4.440892098500626e-16,1,CbC,90.00000000000003,50.96826955871866,0.0,0.9296721946974076,-0.41110674987877605,0.48204147494069255,0.48204147494069255,0.8931482248194687,0.9296721946974076,1.3231482248194686,0.6970414749406926
303.0,98.07181000630752,83.51092791267503,-155.07181000630754,155.07181000630754,-140.5109279126751,140.5109279126751,-14.560882093632475,14.560882093632475,4.440892098500626e-16,1,CbC,90.00000000000003,50.51092791267504,5.4961194620316486e-17,0.9246682650949376,-0.41285662772701076,0.4799012665845956,0.4799012665845956,0.8927578943116063,0.9246682650949376,1.3227578943116063,0.6949012665845956
303.5,98.07181000630752,83.55396226241719,-154.57181000630754,154.57181000630754,-140.0539622624172,140.0539622624172,-14.517847743890327,14.517847743890327,-4.440892098500626e-16,1,CbC,89.99999999999999,50.05396226241719,0.0,0.9196942140327868,-0.4146483749302018,0.47771524701653667,0.47771524701653667,0.8923636219467385,0.9196942140327868,1.3223636219467385,0.6927152470165366
304.0,98.07181000630752,83.59736911324747,-154.0718100063075,154.0718100063075,-139.59736911324742,139.59736911324742,-14.47444089306005,14.47444089306005,0.0,1,CbC,90.00000000000001,49.59736911324743,0.0,0.9147503976058412,-0.4164818444032845,0.4754835824253289,0.4754835824253289,0.8919654268286135,0.9147503976058412,1.3219654268286134,0.6904835824253289
304.5,98.07181000630752,83.64114497260837,-153.57181000630754,153.57181000630754,-139.1411449726084,139.1411449726084,-14.430665033699135,14.430665033699135,-4.440892098500626e-16,1,CbC,89.99999999999999,49.141144972608394,0.0,0.909837170172982,-0.41835688526941167,0.47320644283491475,0.47320644283491475,0.8915633281043265,0.909837170172982,1.3215633281043264,0.6882064428349147
305.0,98.07181000630752,83.68528635021521,-153.07181000630752,153.07181000630752,-138.68528635021525,138.68528635021525,-14.3865236560923,14.3865236560923,4.440892098500626e-16,1,CbC,90.00000000000003,48.68528635021518,0.0,0.904954884330764,-0.4202733428774349,0.47088400208915326,0.47088400208915326,0.8911573449665882,0.904954884330764,1.321157344966588,0.6858840020891532
305.5,98.07181000630752,83.72978975818285,-152.5718100063075,152.5718100063075,-138.22978975818282,138.22978975818282,-14.34202024812466,14.34202024812466,0.0,1,CbC,90.00000000000001,48.22978975818282,0.0,0.9001038908870885,-0.4222310588197092,0.46851643783627683,0.46851643783627683,0.8907474966559861,0.9001038908870885,1.320747496655986,0.6835164378362768
306.0,98.07181000630752,83.77465171114831,-152.07181000630754,152.07181000630754,-137.77465171114832,137.77465171114832,-14.297158295159202,14.297158295159202,0.0,1,CbC,90.00000000000003,47.77465171114831,-5.4961194620316486e-17,0.8952845388348797,-0.42422987095022535,0.4661039315130124,0.4661039315130124,0.8903338024632377,0.8952845388348797,1.3203338024632376,0.6811039315130124
306.5,98.07181000630752,83.81986872638801,-151.5718100063075,151.5718100063075,-137.319868726388,137.319868726388,-14.251941279919505,14.251941279919505,0.0,1,CbC,89.99999999999999,47.31986872638801,5.4961194620316486e-17,0.8904971753257666,-0.42626961340306213,0.46364666832837464,0.46364666832837464,0.8899162817314368,0.8904971753257666,1.3199162817314367,0.6786466683283746
307.0,98.07181000630752,83.86543732393056,-151.07181000630754,151.07181000630754,-136.8654373239306,136.8654373239306,-14.206372682376951,14.206372682376951,0.0,1,CbC,90.00000000000001,46.86543732393056,0.0,0.8857421456437895,-0.42835011661115985,0.4611448372471334,0.4611448372471334,0.8894949538582932,0.8857421456437895,1.3194949538582932,0.6761448372471334
307.5,98.07181000630752,83.91135402666457,-150.57181000630752,150.57181000630752,-136.4113540266646,136.4113540266646,-14.160455979642942,14.160455979642942,4.440892098500626e-16,1,CbC,90.00000000000001,46.411354026664554,0.0,0.8810197931791036,-0.43047120732540595,0.4585986309729542,0.4585986309729542,0.8890698382983602,0.8810197931791036,1.31906983829836,0.6735986309729542
308.0,98.07181000630752,83.95761536044225,-150.07181000630752,150.07181000630752,-135.95761536044225,135.95761536044225,-14.114194645865258,14.114194645865258,-4.440892098500626e-16,1,CbC,90.00000000000001,45.957615360442226,0.0,0.8763304594017246,-0.43263270863403763,0.45600824593121814,0.45600824593121814,0.8886409545652558,0.8763304594017246,1.3186409545652558,0.6710082459312181
308.5,98.07181000630752,84.00421785417818,-149.57181000630754,149.57181000630754,-135.5042178541782,135.5042178541782,-14.067592152129338,14.067592152129338,-4.440892098500626e-16,1,CbC,90.00000000000001,45.50421785417817,0.0,0.8716744838352819,-0.434834439982353,0.4533738822515203,0.4533738822515203,0.8882083222338732,0.8716744838352819,1.3182083222338732,0.6683738822515203
309.0,98.07181000630752,84.05115803994383,-149.07181000630752,149.07181000630752,-135.05115803994386,135.05115803994386,-14.020651966363676,14.020651966363676,0.0,1,CbC,90.00000000000001,45.051158039943815,0.0,0.8670522040308182,-0.4370762171927315,0.45069574374985116,0.45069574374985116,0.8877719609425827,0.8670522040308182,1.3177719609425826,0.6656957437498512
309.5,98.07181000630752,84.09843245305771,-148.57181000630754,148.57181000630754,-134.59843245305777,134.59843245305777,-13.973377553249806,13.973377553249806,4.440892098500626e-16,1,CbC,90.00000000000001,44.59843245305771,0.0,0.8624639555406107,-0.4393578524849561,0.4479740379104625,0.4479740379104625,0.8873318903954186,0.8624639555406107,1.3173318903954185,0.6629740379104625
310.0,98.07181000630752,84.14603763217112,-148.07181000630752,148.07181000630752,-134.14603763217113,134.14603763217113,-13.925772374136393,13.925772374136393,0.0,1,CbC,89.99999999999999,44.14603763217113,0.0,0.8579100718920344,-0.44167915449684175,0.44520897586741864,0.44520897586741864,0.8868881303642604,0.8579100718920344,1.3168881303642603,0.6602089758674187
310.5,98.07181000630752,84.19397011935,-147.5718100063075,147.5718100063075,-133.69397011935,133.69397011935,-13.877839886957512,13.877839886957512,8.881784197001252e-16,1,CbC,89.99999999999999,43.69397011934999,0.0,0.8533908845614769,-0.4440399283051607,0.4424007723858398,0.4440399283051607,0.8864407006910004,0.8533908845614769,1.3164407006910004,0.6590399283051607
311.0,98.07181000630752,84.24222646015231,-147.07181000630754,147.07181000630754,-133.24222646015232,133.24222646015232,-13.829583546155204,13.829583546155204,-4.440892098500626e-16,1,CbC,90.00000000000001,43.24222646015231,0.0,0.8489067229482844,-0.44643997544686403,0.43954964584283385,0.44643997544686403,0.8859896212896978,0.8489067229482844,1.3159896212896978,0.6614399754468641
311.5,98.07181000630752,84.29080320370157,-146.57181000630752,146.57181000630752,-132.79080320370159,132.79080320370159,-13.781006802605942,13.781006802605942,0.0,1,CbC,89.99999999999999,42.790803203701586,0.0,0.8444579143487714,-0.44887909394059977,0.43665581820812294,0.44887909394059977,0.8855349121487227,0.8444579143487714,1.3155349121487228,0.6638790939405997
312.0,98.07181000630752,84.33969690275661,-146.07181000630754,146.07181000630754,-132.33969690275666,132.33969690275666,-13.732113103550892,13.732113103550892,0.0,1,CbC,90.00000000000001,42.33969690275663,-5.4961194620316486e-17,0.8400447839302826,-0.4513570783085199,0.43371951502436645,0.4513570783085199,0.8850765933328864,0.8400447839302826,1.3150765933328863,0.6663570783085199
312.5,98.07181000630752,84.38890411377697,-145.57181000630754,145.57181000630754,-131.888904113777,131.888904113777,-13.682905892530536,13.682905892530536,0.0,1,CbC,90.00000000000003,41.88890411377695,0.0,0.8356676547053121,-0.4538737195983785,0.4307409653871831,0.4538737195983785,0.8846146849855616,0.8356676547053121,1.3146146849855616,0.6688737195983785
313.0,98.07181000630752,84.43842139698491,-145.0718100063075,145.0718100063075,-131.4384213969849,131.4384213969849,-13.633388609322605,13.633388609322605,0.0,1,CbC,90.00000000000003,41.43842139698487,0.0,0.8313268475056861,-0.4564288054059113,0.4277204019248718,0.4564288054059113,0.8841492073307831,0.8313268475056861,1.314149207330783,0.6714288054059113
313.5,98.07181000630752,84.4882453164235,-144.57181000630754,144.57181000630754,-130.98824531642353,130.98824531642353,-13.583564689884005,13.583564689884005,0.0,1,CbC,90.00000000000001,40.9882453164235,0.0,0.8270226809568187,-0.4590221198975043,0.4246580607778377,0.4590221198975043,0.883680180675342,0.8270226809568187,1.313680180675342,0.6740221198975043
314.0,98.07181000630752,84.53837244001116,-144.0718100063075,144.0718100063075,-130.5383724400112,130.5383724400112,-13.53343756629635,13.53343756629635,8.881784197001252e-16,1,CbC,90.00000000000003,40.53837244001114,0.0,0.8227554714520334,-0.46165344383314055,0.4215541815777221,0.46165344383314055,0.8832076254108627,0.8227554714520334,1.3132076254108627,0.6766534438331405
314.5,98.07181000630752,84.58879933959228,-143.57181000630752,143.57181000630752,-130.0887993395923,130.0887993395923,-13.483010666715233,13.483010666715233,4.440892098500626e-16,1,CbC,90.00000000000001,40.08879933959225,0.0,0.8185255331269592,-0.46432255458962157,0.41840900742624115,0.46432255458962157,0.8827315620158627,0.8185255331269592,1.3127315620158626,0.6793225545896215
315.0,98.07181000630752,84.63952259098478,-143.07181000630752,143.07181000630752,-129.63952259098483,129.63952259098483,-13.432287415322735,13.432287415322735,8.881784197001252e-16,1,CbC,90.00000000000001,39.639522590984775,-1.0992238924063297e-16,0.8143331778340196,-0.46702922618407144,0.41522278487373543,0.46702922618407144,0.8822520110578069,0.8143331778340197,1.3122520110578069,0.6820292261840715
315.5,98.07181000630752,84.69053877402382,-142.57181000630752,142.57181000630752,-129.19053877402382,129.19053877402382,-13.381271232283689,13.381271232283689,0.0,1,CbC,90.00000000000001,39.19053877402379,0.0,0.8101787151169825,-0.4697732292977071,0.4119957638974289,0.4697732292977071,0.881768993195136,0.8101787151169825,1.311768993195136,0.6847732292977071
316.0,98.07181000630752,84.74184447260232,-142.07181000630754,142.07181000630754,-128.74184447260234,128.74184447260234,-13.329965533705192,13.329965533705192,-4.440892098500626e-16,1,CbC,90.00000000000001,38.74184447260233,0.0,0.8060624521856223,-0.4725543312998817,0.4087281978794087,0.4725543312998817,0.8812825291792904,0.8060624521856223,1.3112825291792904,0.6875543312998817
316.5,98.07181000630752,84.7934362747081,-141.57181000630752,141.57181000630752,-128.2934362747081,128.2934362747081,-13.27837373159941,13.27837373159941,-4.440892098500626e-16,1,CbC,90.00000000000001,38.29343627470808,0.0,0.8019846938904519,-0.47537229627239597,0.4054203435843137,0.47537229627239597,0.8807926398567096,0.8019846938904519,1.3107926398567096,0.6903722962723959
317.0,98.07181000630752,84.84531077245772,-141.07181000630752,141.07181000630752,-127.8453107724577,127.8453107724577,-13.22649923384979,13.22649923384979,-4.440892098500626e-16,1,CbC,90.00000000000001,37.84531077245769,0.0,0.7979457426975687,-0.47822688503407285,0.40207246113675255,0.47822688503407285,0.8802993461708254,0.7979457426975687,1.3102993461708254,0.6932268850340728
317.5,98.07181000630752,84.8974645621272,-140.57181000630754,140.57181000630754,-127.39746456212723,127.39746456212723,-13.174345444180313,13.174345444180313,0.0,1,CbC,90.00000000000003,37.39746456212718,0.0,0.7939458986635868,-0.4811178551655967,0.39868481399843586,0.4811178551655967,0.8798026691640326,0.7939458986635868,1.3098026691640325,0.6961178551655967
318.0,98.07181000630752,84.94989424417952,-140.07181000630752,140.07181000630752,-126.94989424417953,126.94989424417953,-13.121915762128,13.121915762128,4.440892098500626e-16,1,CbC,90.00000000000001,36.9498942441795,0.0,0.789985459410672,-0.4840449610346095,0.3952576689450364,0.4840449610346095,0.8793026299796458,0.789985459410672,1.3093026299796457,0.6990449610346094
318.5,98.07181000630752,85.00259642328918,-139.57181000630754,139.57181000630754,-126.50259642328922,126.50259642328922,-13.069213583018337,13.069213583018337,0.0,1,CbC,90.00000000000001,36.50259642328919,0.0,0.7860647201017007,-0.4870079538210679,0.39179129604277685,0.4870079538210679,0.8787992498638447,0.7860647201017007,1.3087992498638448,0.7020079538210678
319.0,98.07181000630752,85.05556770836358,-139.07181000630752,139.07181000630752,-126.0555677083636,126.0555677083636,-13.016242297943922,13.016242297943922,0.0,1,CbC,90.00000000000001,36.05556770836357,0.0,0.7821839734155002,-0.49000658154285176,0.3882859686247427,0.49000658154285176,0.8782925501675944,0.7821839734155002,1.3082925501675944,0.7050065815428518
319.5,98.07181000630752,85.10880471256162,-138.5718100063075,138.5718100063075,-125.60880471256162,125.60880471256162,-12.963005293745885,12.963005293745885,4.440892098500626e-16,1,CbC,90.00000000000001,35.60880471256159,0.0,0.7783435095222315,-0.4930405890816258,0.38474196326693394,0.4930405890816258,0.8777825523485597,0.7783435095222315,1.3077825523485598,0.7080405890816258
320.0,98.07181000630752,85.1623040533093,-138.07181000630754,138.07181000630754,-125.16230405330933,125.16230405330933,-12.909505952998213,12.909505952998213,0.0,1,CbC,90.00000000000001,35.1623040533093,0.0,0.7745436160588736,-0.4961097182089514,0.3811595597640438,0.4961097182089514,0.8772692779729951,0.7745436160588736,1.307269277972995,0.7111097182089514
320.5,98.07181000630752,85.21606235231252,-137.5718100063075,137.5718100063075,-124.71606235231252,124.71606235231252,-12.855747653994996,12.855747653994996,0.0,1,CbC,90.00000000000001,34.71606235231249,0.0,0.7707845781048281,-0.49921370761264583,0.37753904110497594,0.49921370761264583,0.8767527487176218,0.7707845781048281,1.3067527487176218,0.7142137076126458
321.0,98.07181000630752,85.27007623556715,-137.07181000630754,137.07181000630754,-124.27007623556717,124.27007623556717,-12.801733770740368,12.801733770740368,-4.440892098500626e-16,1,CbC,90.00000000000001,34.27007623556716,0.0,0.7670666781576636,-0.5023522929233838,0.3738806934481046,0.5023522929233838,0.8762329863714884,0.7670666781576636,1.3062329863714883,0.7173522929233838
321.5,98.07181000630752,85.32434233336639,-136.57181000630752,136.57181000630752,-123.82434233336637,123.82434233336637,-12.747467672941127,12.747467672941127,0.0,1,CbC,90.00000000000001,33.824342333366374,0.0,0.7633901961089683,-0.5055252067415439,0.3701848060962695,0.5055252067415439,0.8757100128378135,0.7633901961089683,1.3057100128378134,0.7205252067415439
322.0,98.07181000630752,85.37885728030541,-136.0718100063075,136.0718100063075,-123.37885728030541,123.37885728030541,-12.692952726002106,12.692952726002106,4.440892098500626e-16,1,CbC,90.00000000000001,33.378857280305375,0.0,0.7597554092203528,-0.5087321786642908,0.3664516714715209,0.5087321786642908,0.8751838501358117,0.7597554092203528,1.3051838501358117,0.7237321786642907
322.5,98.07181000630752,85.43361771528343,-135.57181000630754,135.57181000630754,-122.93361771528348,122.93361771528348,-12.638192291024078,12.638192291024078,4.440892098500626e-16,1,CbC,90.00000000000001,32.93361771528344,0.0,0.7561625920995743,-0.5119729353128972,0.3626815850896064,0.5119729353128972,0.8746545204025036,0.7561625920995743,1.3046545204025035,0.7269729353128972
323.0,98.07181000630752,85.48862028150336,-135.07181000630752,135.07181000630752,-122.48862028150334,122.48862028150334,-12.583189724804159,12.583189724804159,-4.440892098500626e-16,1,CbC,90.00000000000001,32.48862028150334,0.0,0.7526120166768103,-0.5152472003603009,0.35887484553420723,0.5152472003603009,0.8741220458945081,0.7526120166768103,1.3041220458945082,0.7302472003603009
323.5,98.07181000630752,85.54386162646867,-134.5718100063075,134.5718100063075,-122.04386162646863,122.04386162646863,-12.527948379838836,12.527948379838836,0.0,1,CbC,90.00000000000001,32.04386162646864,0.0,0.7491039521810662,-0.5185546945588886,0.35503175443092844,0.5185546945588886,0.8735864489898171,0.7491039521810662,1.303586448989817,0.7335546945588886
324.0,98.07181000630752,85.59933840197822,-134.07181000630752,134.07181000630752,-121.59933840197822,121.59933840197822,-12.472471604329295,12.472471604329295,0.0,1,CbC,90.00000000000001,31.599338401978216,0.0,0.7456386651167335,-0.5218951357685137,0.35115261642103995,0.5218951357685137,0.8730477521895537,0.7456386651167335,1.3030477521895536,0.7368951357685136
324.5,98.07181000630752,85.65504726411837,-133.5718100063075,133.5718100063075,-121.15504726411835,121.15504726411835,-12.416762742189151,12.416762742189151,0.0,1,CbC,90.00000000000003,31.15504726411832,1.5589098361004953e-17,0.7422164192402951,-0.5252682389847401,0.34723773913497236,0.5252682389847401,0.8725059781197124,0.7422164192402951,1.3025059781197124,0.74026823898474
325.0,98.07181000630752,85.71098487325285,-133.07181000630754,133.07181000630754,-120.71098487325291,120.71098487325291,-12.360825133054664,12.360825133054664,4.440892098500626e-16,1,CbC,90.00000000000001,30.710984873252855,0.0,0.7388374755371857,-0.5286737163673076,0.34328743316557714,0.5286737163673076,0.8719611495328847,0.7388374755371857,1.3019611495328847,0.7436737163673076
325.5,98.07181000630752,85.76714789401059,-132.57181000630752,132.57181000630752,-120.26714789401063,120.26714789401063,-12.304662112296924,12.304662112296924,4.440892098500626e-16,1,CbC,90.00000000000001,30.26714789401058,0.0,0.7355020921987987,-0.5321112772688222,0.3393020120411403,0.5321112772688222,0.8714132893099625,0.7355020921987987,1.3014132893099626,0.7471112772688222
326.0,98.07181000630752,85.82353299527088,-132.07181000630752,132.07181000630752,-119.82353299527088,119.82353299527088,-12.248277011036636,12.248277011036636,0.0,1,CbC,89.99999999999999,29.823532995270863,-1.5589098361004953e-17,0.7322105245996633,-0.5355806282636618,0.3352817921981653,0.5355806282636618,0.8708624204618272,0.7322105245996633,1.300862420461827,0.7505806282636618
326.5,98.07181000630752,85.8801368501468,-131.57181000630752,131.57181000630752,-119.38013685014683,119.38013685014683,-12.19167315616071,12.19167315616071,4.440892098500626e-16,1,CbC,90.00000000000001,29.380136850146798,0.0,0.7289630252747777,-0.5390814731771018,0.33122709295392117,0.5390814731771018,0.8703085661310229,0.7289630252747777,1.300308566131023,0.7540814731771017
327.0,98.07181000630752,85.9369561359661,-131.07181000630752,131.07181000630752,-118.9369561359661,118.9369561359661,-12.13485387034141,12.13485387034141,-4.440892098500626e-16,1,CbC,89.99999999999999,28.936956135966103,-7.794549180502477e-18,0.7257598438971047,-0.5426135131146536,0.3271382364787535,0.5426135131146536,0.8697517495934071,0.7257598438971047,1.299751749593407,0.7576135131146535
327.5,98.07181000630752,85.99398753425048,-130.57181000630754,130.57181000630754,-118.4939875342505,118.4939875342505,-12.077822472057036,12.077822472057036,-4.440892098500626e-16,1,CbC,90.00000000000003,28.493987534250472,-1.0992238924063297e-16,0.7226012272552387,-0.5461764464916125,0.323015547768176,0.5461764464916125,0.8691919942597884,0.7226012272552388,1.2991919942597885,0.7611764464916124
328.0,98.07181000630752,86.05122773069222,-130.07181000630754,130.07181000630754,-118.05122773069223,118.05122773069223,-12.020582275615293,12.020582275615293,0.0,1,CbC,90.00000000000001,28.05122773069221,-1.1771693842113545e-16,0.719487419231245,-0.5497699690628183,0.31885935461472653,0.5497699690628183,0.8686293236775449,0.7194874192312452,1.2986293236775448,0.7647699690628182
328.5,98.07181000630752,86.10867341512946,-129.57181000630752,129.57181000630752,-117.60867341512946,117.60867341512946,-11.963136591178047,11.963136591178047,0.0,1,CbC,89.99999999999999,27.608673415129456,7.794549180502477e-18,0.716418660778671,-0.5533937739526195,0.31466998757960524,0.5533937739526195,0.8680637615322246,0.716418660778671,1.2980637615322246,0.7683937739526194
329.0,98.07181000630752,86.16632128151917,-129.07181000630754,129.07181000630754,-117.16632128151919,117.16632128151919,-11.90548872478833,11.90548872478833,-4.440892098500626e-16,1,CbC,89.99999999999999,27.166321281519213,0.0,0.7133951899007319,-0.5570475516850404,0.31044777996408895,0.5570475516850404,0.8674953316491294,0.7133951899007319,1.2974953316491293,0.7720475516850404
329.5,98.07181000630752,86.22416802790822,-128.57181000630752,128.57181000630752,-116.72416802790826,116.72416802790826,-11.847641978399292,11.847641978399292,4.440892098500626e-16,1,CbC,90.00000000000001,26.7241680279082,1.5589098361004953e-17,0.7104172416286815,-0.5607309902141545,0.3061930677807246,0.5607309902141545,0.8669240579948791,0.7104172416286815,1.296924057994879,0.7757309902141545
330.0,98.07181000630752,86.28221035640262,-128.07181000630752,128.07181000630752,-116.28221035640263,116.28221035640263,-11.789599649904897,11.789599649904897,0.0,1,CbC,90.00000000000003,26.28221035640262,0.0,0.7074850480003642,-0.5644437749546494,0.3019061897243113,0.5644437749546494,0.8663499646789607,0.7074850480003642,1.2963499646789607,0.7794437749546493
330.5,98.07181000630752,86.34044497313513,-127.57181000630753,127.57181000630753,-115.84044497313512,115.84044497313512,-11.731365033172382,11.731365033172382,-4.440892098500626e-16,1,CbC,90.00000000000001,25.84044497313512,-7.794549180502477e-18,0.7045988380389454,-0.5681855888125944,0.2975874871426636,0.5681855888125944,0.865773075955258,0.7045988380389454,1.295773075955258,0.7831855888125944
331.0,98.07181000630752,86.398868588231,-127.07181000630752,127.07181000630752,-115.39886858823097,115.39886858823097,-11.67294141807652,11.67294141807652,-4.440892098500626e-16,1,CbC,90.00000000000003,25.39886858823095,-1.1771693842113545e-16,0.7017588377318495,-0.5719561122163982,0.29323730400716763,0.5719561122163982,0.8651934162235658,0.7017588377318497,1.2951934162235659,0.7869561122163982
331.5,98.07181000630752,86.45747791577169,-126.57181000630752,126.57181000630752,-114.95747791577173,114.95747791577173,-11.61433209053582,11.61433209053582,8.881784197001252e-16,1,CbC,90.00000000000001,24.957477915771694,1.5589098361004953e-17,0.6989652700098646,-0.575755023147958,0.28885598688312425,0.575755023147958,0.8646110100310822,0.6989652700098646,1.2946110100310821,0.790755023147958
332.0,98.07181000630752,86.51626967375756,-126.07181000630753,126.07181000630753,-114.51626967375755,114.51626967375755,-11.555540332549947,11.555540332549947,-4.440892098500626e-16,1,CbC,90.00000000000001,24.51626967375754,7.794549180502477e-18,0.6962183547264594,-0.5795819971739982,0.2844438848998893,0.5795819971739982,0.8640258820738875,0.6962183547264594,1.2940258820738875,0.7945819971739981
332.5,98.07181000630752,86.57524058406814,-125.5718100063075,125.5718100063075,-114.07524058406815,114.07524058406815,-11.496569422239364,11.496569422239364,4.440892098500626e-16,1,CbC,89.99999999999999,24.07524058406814,-7.794549180502477e-18,0.6935183086372897,-0.5834367074775936,0.2800013497208101,0.5834367074775936,0.8634380571984037,0.6935183086372897,1.2934380571984037,0.7984367074775935
333.0,98.07181000630752,86.63438737242153,-125.07181000630753,125.07181000630753,-113.63438737242157,113.63438737242157,-11.437422633885983,11.437422633885983,4.440892098500626e-16,1,CbC,90.00000000000003,23.634387372421507,1.5589098361004953e-17,0.6908653453799042,-0.5873188248898772,0.2755287355129593,0.5873188248898772,0.8628475604028365,0.6908653453799042,1.2928475604028364,0.8023188248898772
333.5,98.07181000630752,86.69370676833152,-124.57181000630752,124.57181000630752,-113.19370676833152,113.19370676833152,-11.378103237975992,11.378103237975992,0.0,1,CbC,90.00000000000001,23.19370676833149,-7.794549180502477e-18,0.6882596754536565,-0.5912280179219281,0.2710263989166705,0.5912280179219281,0.8622544168385986,0.6882596754536565,1.2922544168385985,0.8062280179219281
334.0,98.07181000630752,86.75319550506391,-124.07181000630754,124.07181000630754,-112.75319550506396,112.75319550506396,-11.318614501243598,11.318614501243598,0.0,1,CbC,90.00000000000001,22.753195505063925,-7.794549180502477e-18,0.6857015061998185,-0.5951639527968376,0.266494699014881,0.5951639527968376,0.8616586518117186,0.6857015061998185,1.2916586518117186,0.8101639527968376
334.5,98.07181000630752,86.81285031959081,-123.57181000630753,123.57181000630753,-112.31285031959081,112.31285031959081,-11.258959686716711,11.258959686716711,0.0,1,CbC,90.00000000000001,22.312850319590783,7.794549180502477e-18,0.6831910417818953,-0.5991262934819519,0.2619339973022754,0.5991262934819519,0.8610602907842273,0.6831910417818953,1.2910602907842272,0.8141262934819519
335.0,98.07181000630752,86.87266795254362,-123.0718100063075,123.0718100063075,-111.87266795254362,111.87266795254362,-11.19914205376389,11.19914205376389,0.0,1,CbC,90.00000000000001,21.87266795254359,-7.794549180502477e-18,0.6807284831661672,-0.6031147017212853,0.25734465765424624,0.6031147017212853,0.8604593593755316,0.6807284831661672,1.2904593593755316,0.8181147017212853
335.5,98.07181000630752,86.93264514816485,-122.57181000630754,122.57181000630754,-111.4326451481649,111.4326451481649,-11.139164858142657,11.139164858142657,4.440892098500626e-16,1,CbC,90.00000000000003,21.432645148164838,-1.5589098361004953e-17,0.6783140281024246,-0.6071288370681066,0.2527270462956608,0.6071288370681066,0.8598558833637674,0.6783140281024246,1.2898558833637674,0.8221288370681066
