theta0_degrees,theta_tangent_degrees,theta_error_degrees,theta_error_abs_degrees,tau0,family_plain,forward_arc_iota_degrees,backward_arc_iota_degrees,s_min,s_max,q_min,q_max,q_abs_max,lateral_width_reference,longitudinal_width_reference,required_corridor_width,candidate_disk_distance_max,candidate_disk_residual_max
84.0,81.57176550517569,2.428234494824314,2.428234494824314,-1,C,2.4282344948243204,0.0,-8.491214954585247e-17,0.031021642444391144,9.965291448095828e-17,0.0006574576676426309,0.0006574576676426309,0.0006574576676425313,0.031021642444391227,0.4306574576676425,0.732195088684981,1.1102230246251565e-16
84.5,81.56828044877783,2.931719551222173,2.931719551222173,-1,C,2.931719551222179,0.0,-6.86389353864672e-17,0.03744872840594298,-1.0174547163410821e-17,0.0009583003358271871,0.0009583003358271871,0.0009583003358271973,0.03744872840594305,0.4309583003358272,0.732195088684981,1.1102230246251565e-16
85.0,81.56413538221905,3.435864617780951,3.435864617780951,-1,C,3.4358646177809464,0.0,9.609347878008177e-17,0.043881341861818114,1.425131795447112e-17,0.0013161139355267024,0.0013161139355267024,0.001316113935526688,0.04388134186181802,0.43131611393552666,0.7321950886849807,-1.1102230246251565e-16
85.5,81.55932800659154,3.9406719934084604,3.9406719934084604,-1,C,3.940671993408467,0.0,8.92285482136813e-17,0.05031900173031225,1.324085339828302e-17,0.001731095075937968,0.001731095075937968,0.0017310950759379547,0.05031900173031216,0.43173109507593793,0.7321950886849807,-1.1102230246251565e-16
86.0,81.55385605811479,4.446143941885221,4.446143941885221,-1,C,4.446143941885227,0.0,-6.863637173745136e-17,0.0567612227365967,-1.0191826906226348e-17,0.0022034370287078693,0.0022034370287078693,0.0022034370287078798,0.05676122273659677,0.4322034370287079,0.732195088684981,1.1102230246251565e-16
86.5,81.54771730895737,4.952282691042627,4.952282691042627,-1,C,4.952282691042633,0.0,-8.495396840686099e-17,0.06320751541048025,9.961726635966509e-17,0.002733329652993751,0.002733329652993751,0.0027333296529936514,0.06320751541048034,0.43273332965299366,0.732195088684981,1.1102230246251565e-16
87.0,81.54090956806895,5.459090431931036,5.459090431931036,-1,C,5.459090431931031,0.0,-6.863406705150187e-17,0.06965738608521965,-1.0207335643449507e-17,0.003320959319572766,0.003320959319572766,0.0033209593195727763,0.06965738608521972,0.43332095931957276,0.732195088684981,1.1102230246251565e-16
87.5,81.53343068202285,5.966569317977143,5.966569317977143,-1,C,5.966569317977138,0.0,8.922255431852407e-17,0.07611033689740626,1.3281182775419243e-17,0.00396650883400419,0.00396650883400419,0.003966508834004177,0.07611033689740618,0.43396650883400417,0.7321950886849807,-1.1102230246251565e-16
88.0,81.52527853586842,6.474721464131571,6.474721464131571,-1,C,6.474721464131578,0.0,8.922066374493641e-17,0.08256586578796832,1.3293877385814086e-17,0.00467015735885081,0.00467015735885081,0.004670157358850797,0.08256586578796823,0.4346701573588508,0.7321950886849807,-1.1102230246251565e-16
88.5,81.51645105399437,6.98354894600563,6.98354894600563,-1,C,6.983548946005636,0.0,-7.206118864805119e-17,0.08902346650431013,-1.074846499958461e-17,0.0054320803349665716,0.0054320803349665716,0.005432080334966582,0.0890234665043102,0.43543208033496655,0.732195088684981,1.1102230246251565e-16
89.0,81.50694620100168,7.493053798998314,7.493053798998314,-1,C,7.49305379899831,0.0,-7.034370447399381e-17,0.09548262860363335,-1.0504218696791463e-17,0.006252449401857058,0.006252449401857058,0.006252449401857069,0.09548262860363342,0.43625244940185703,0.732195088684981,1.1102230246251565e-16
89.5,81.49676198258709,8.003238017412917,8.003238017412917,-1,C,8.00323801741292,0.0,8.92140362289003e-17,0.10194283745746374,1.3338281552903906e-17,0.0071314323171222565,0.0071314323171222565,0.0071314323171222434,0.10194283745746366,0.43713143231712226,0.7321950886849807,-1.1102230246251565e-16
90.0,81.48589644643592,8.514103553564087,8.514103553564087,-1,C,8.514103553564093,0.0,8.867984604834151e-17,0.10840357425742561,1.3275609023048866e-17,0.008069192874989941,0.008069192874989941,0.008069192874989927,0.10840357425742553,0.4380691928749899,0.7321950886849807,-1.1102230246251565e-16
90.5,81.47434768312577,9.025652316874229,9.025652316874229,-1,C,9.025652316874236,0.0,2.496131165757987e-16,0.11486431602228726,3.741919014870949e-17,0.00906589082394917,0.00906589082394917,0.009065890823949131,0.11486431602228701,0.43906589082394915,0.7321950886849806,-2.220446049250313e-16
91.0,81.46211382703918,9.53788617296083,9.53788617296083,-1,C,9.537886172960828,0.0,2.4874737154324827e-16,0.12132453560632371,3.734371552194577e-17,0.010121681783496204,0.010121681783496204,0.010121681783496166,0.12132453560632346,0.44012168178349614,0.7321950886849806,-2.220446049250313e-16
91.5,81.44919305728634,10.050806942713665,10.050806942713665,-1,C,10.05080694271367,0.0,2.50454384829994e-16,0.12778370170902537,3.7657739306504094e-17,0.011236717160004545,0.011236717160004545,0.011236717160004506,0.12778370170902512,0.4412367171600045,0.7321950886849806,-2.220446049250313e-16
92.0,81.4355835986374,10.564416401362616,10.564416401362616,-1,C,10.56441640136261,0.0,8.576898387912779e-17,0.13424127888618498,1.291685912304367e-17,0.012411144061729005,0.012411144061729005,0.012411144061728992,0.1342412788861849,0.442411144061729,0.7321950886849807,-1.1102230246251565e-16
92.5,81.42128372246425,11.078716277535746,11.078716277535746,-1,C,11.078716277535753,0.0,8.919638771595751e-17,0.14069672756240453,1.3455795534291314e-17,0.013645105212962768,0.013645105212962768,0.013645105212962754,0.14069672756240445,0.44364510521296274,0.7321950886849807,-1.1102230246251565e-16
93.0,81.40629174769154,11.593708252308463,11.593708252308463,-1,C,11.593708252308458,0.0,2.469956229089458e-16,0.14714950404505142,3.73268330021218e-17,0.01493873886735647,0.01493873886735647,0.014938738867356431,0.14714950404505117,0.4449387388673564,0.7321950886849806,-2.220446049250313e-16
93.5,81.39060604175688,12.109393958243114,12.109393958243114,-1,C,12.109393958243109,0.0,2.303656388317738e-16,0.1535990605397046,1.471657374793926e-16,0.016292178720419274,0.016292178720419274,0.016292178720419128,0.15359906053970437,0.4462921787204191,0.7321950886849806,-2.220446049250313e-16
94.0,81.37422502157996,12.62577497842004,12.62577497842004,-1,C,12.625774978420035,0.0,8.918530599332078e-17,0.16004484516712797,1.3529050591738205e-17,0.0177055538212175,0.0177055538212175,0.017705553821217485,0.16004484516712789,0.44770555382121746,0.7321950886849807,-1.1102230246251565e-16
94.5,81.35714715454077,13.142852845459233,13.142852845459233,-1,C,13.142852845459227,0.0,8.918126949505952e-17,0.16648630198179826,1.3555633009403752e-17,0.0191789884832867,0.0191789884832867,0.019178988483286686,0.16648630198179817,0.4491789884832867,0.7321950886849807,-1.1102230246251565e-16
95.0,81.33937095946624,13.660629040533774,13.660629040533774,-1,C,13.66062904053378,0.0,2.469518571471548e-16,0.1729228709920337,3.761529542244321e-17,0.02071260219477938,0.02071260219477938,0.020712602194779342,0.17292287099203346,0.4507126021947793,0.7321950886849806,-2.220446049250313e-16
95.5,81.32089500762542,14.179104992374576,14.179104992374576,-1,C,14.179104992374581,0.0,2.469397146467111e-16,0.17935398818175388,3.769492709035719e-17,0.022306509527866506,0.022306509527866506,0.022306509527866468,0.17935398818175363,0.45230650952786644,0.7321950886849806,-2.220446049250313e-16
96.0,81.30171792373305,14.698282076266956,14.698282076266956,-1,C,14.698282076266961,0.0,6.8590856722303e-17,0.18577908553391412,1.0493771251013265e-17,0.023960820047413733,0.023960820047413733,0.023960820047413723,0.18577908553391406,0.4539608200474137,0.7321950886849807,-1.1102230246251565e-16
96.5,81.28183838696096,15.21816161303904,15.21816161303904,-1,C,15.218161613039047,0.0,9.602209629533878e-17,0.19219759105564316,1.4724596787217703e-17,0.02567563821895535,0.02567563821895535,0.025675638218955337,0.19219759105564307,0.45567563821895535,0.7321950886849807,-1.1102230246251565e-16
97.0,81.26125513195768,15.73874486804231,15.73874486804231,-1,C,15.738744868042316,0.0,8.23001145883698e-17,0.19860892880512349,1.2650649727790701e-17,0.027451063315990384,0.027451063315990384,0.02745106331599037,0.1986089288051234,0.4574510633159904,0.7321950886849807,-1.1102230246251565e-16
97.5,81.23996694987524,16.26003305012476,16.26003305012476,-1,C,16.26003305012476,0.0,2.2997792256166597e-16,0.20501251892025868,1.4777089353605845e-16,0.02928718932662436,0.02928718932662436,0.029287189326624212,0.20501251892025846,0.4592871893266242,0.7321950886849806,-2.220446049250313e-16
98.0,81.21797268940364,16.782027310596355,16.782027310596355,-1,C,16.78202731059635,0.0,2.331565145255229e-16,0.2114077776491522,3.6019649180700674e-17,0.031184104859581934,0.031184104859581934,0.0311841048595819,0.21140777764915197,0.4611841048595819,0.7321950886849806,-2.220446049250313e-16
98.5,81.1952712578123,17.304728742187713,17.304728742187713,-1,C,17.30472874218772,0.0,8.22854910738678e-17,0.21779411738244736,1.2745421080783208e-17,0.033141893049621764,0.033141893049621764,0.03314189304962175,0.21779411738244728,0.4631418930496217,0.7321950886849807,-1.1102230246251565e-16
99.0,81.17186162199847,17.828138378001523,17.828138378001523,-1,C,17.828138378001526,0.0,9.599365619976827e-17,0.22417094668755297,1.4908879800244728e-17,0.0351606314623746,0.0351606314623746,0.03516063146237459,0.22417094668755289,0.4651606314623746,0.7321950886849807,-1.1102230246251565e-16
99.5,81.14774280954207,18.352257190457948,18.352257190457948,-1,C,18.352257190457944,0.0,2.4682467024467333e-16,0.23053767034480432,3.8441024397831936e-17,0.037240391998644644,0.037240391998644644,0.0372403919986446,0.23053767034480407,0.4672403919986446,0.7321950886849806,-2.220446049250313e-16
100.0,81.12291390976687,18.877086090233142,18.877086090233142,-1,C,18.877086090233146,0.0,2.2967555267867244e-16,0.2368936893855827,1.4824042074944038e-16,0.03938124079819514,0.03938124079819514,0.039381240798194994,0.23689368938558247,0.469381240798195,0.7321950886849806,-2.220446049250313e-16
100.5,81.09737407480758,19.40262592519243,19.40262592519243,-1,C,19.40262592519243,0.0,6.508226349841167e-17,0.24323840113244496,1.2257078943123303e-16,0.04158323814305843,0.04158323814305843,0.0415832381430583,0.2432384011324449,0.4715832381430583,0.7321950886849807,-1.1102230246251565e-16
101.0,81.07112252068286,19.928877479317137,19.928877479317137,-1,C,19.928877479317148,0.0,1.096769081285954e-16,0.2495711992412847,1.7231583427820932e-17,0.04384643836039857,0.04384643836039857,0.04384643836039855,0.2495711992412846,0.4738464383603985,0.7321950886849807,-1.1102230246251565e-16
101.5,81.04415852837319,20.45584147162681,20.45584147162681,-1,C,20.455841471626815,0.0,9.238559000413049e-17,0.2558914737455723,1.26951983236755e-16,0.046170889724968904,0.046170889724968904,0.04617088972496878,0.2558914737455722,0.4761708897249688,0.7321950886849807,-1.1102230246251565e-16
102.0,81.01648144490403,20.983518555095973,20.983518555095973,-1,C,20.983518555095976,0.0,2.467359564067373e-16,0.2621986111027054,3.9006384274873024e-17,0.04855663436119182,0.04855663436119182,0.04855663436119178,0.2621986111027052,0.4785566343611918,0.7321950886849806,-2.220446049250313e-16
102.5,80.98809068443362,21.51190931556638,21.51190931556638,-1,C,21.51190931556639,0.0,2.0191313590295833e-16,0.2684919942425022,1.444328348064422e-16,0.05100370814490728,0.05100370814490728,0.05100370814490714,0.268491994242502,0.4810037081449071,0.7321950886849806,-2.220446049250313e-16
103.0,80.9589857293448,22.041014270655207,22.041014270655207,-1,C,22.041014270655207,0.0,8.223222989471279e-17,0.2747710026178821,1.3084653848579737e-17,0.053512140604825564,0.053512140604825564,0.05351214060482555,0.27477100261788207,0.48351214060482556,0.7321950886849807,-1.1102230246251565e-16
103.5,80.92916613134103,22.570833868658966,22.570833868658966,-1,C,22.570833868658966,0.0,6.472214237795113e-17,0.2810350122577573,1.2276132831588529e-16,0.05608195482372454,0.05608195482372454,0.05608195482372442,0.28103501225775723,0.4860819548237244,0.7321950886849807,-1.1102230246251565e-16
104.0,80.89863151254538,23.101368487454625,23.101368487454625,-1,C,23.101368487454632,0.0,2.466552034931776e-16,0.2872833958221802,3.951380502919967e-17,0.058713167339438134,0.058713167339438134,0.05871316733943809,0.28728339582218,0.4887131673394381,0.7321950886849806,-2.220446049250313e-16
104.5,80.86738156660306,23.63261843339695,23.63261843339695,-1,C,23.632618433396956,0.0,2.290121360928012e-16,0.2935155226597685,1.4926326863779e-16,0.061405788045674266,0.061405788045674266,0.06140578804567411,0.29351552265976827,0.4914057880456741,0.7321950886849806,-2.220446049250313e-16
105.0,80.83541605978628,24.164583940213717,24.164583940213717,-1,C,24.164583940213728,0.0,6.452118792007009e-17,0.299730758867457,1.2286706537252102e-16,0.06415982009271162,0.06415982009271162,0.0641598200927115,0.2997307588674569,0.4941598200927115,0.7321950886849807,-1.1102230246251565e-16
105.5,80.80273483210156,24.697265167898447,24.697265167898447,-1,C,24.697265167898447,0.0,6.44510946648379e-17,0.30592846735259327,1.229038479478021e-16,0.06697525978802119,0.06697525978802119,0.06697525978802106,0.3059284673525932,0.49697525978802104,0.7321950886849807,-1.1102230246251565e-16
106.0,80.76933779839827,25.230662201601728,25.230662201601728,-1,C,25.230662201601735,0.0,8.218846955395823e-17,0.31210800789742,1.3356768777370172e-17,0.0698520964968616,0.0698520964968616,0.06985209649686158,0.31210800789741994,0.4998520964968616,0.7321950886849807,-1.1102230246251565e-16
106.5,80.73522494947895,25.764775050521052,25.764775050521052,-1,C,25.76477505052105,0.0,2.2866724130320214e-16,0.31826873722597043,1.4979110319711203e-16,0.07279031254289575,0.07279031254289575,0.0727903125428956,0.3182687372259702,0.5027903125428956,0.7321950886849806,-2.220446049250313e-16
107.0,80.70039635321018,26.299603646789816,26.299603646789816,-1,C,26.299603646789812,0.0,2.4651701537713853e-16,0.3244100090734067,4.036695836564949e-17,0.07578988310888302,0.07578988310888302,0.07578988310888297,0.3244100090734065,0.505789883108883,0.7321950886849806,-2.220446049250313e-16
107.5,80.66485215563361,26.8351478443664,26.8351478443664,-1,C,26.835147844366396,0.0,1.3693995875779668e-16,0.33053117425783896,2.2511044828823566e-17,0.07885077613749954,0.07885077613749954,0.07885077613749951,0.33053117425783884,0.5088507761374995,0.7321950886849807,-1.1102230246251565e-16
108.0,80.62859258207702,27.371407417922985,27.371407417922985,-1,C,27.37140741792298,0.0,6.407724904862868e-17,0.3366315807546407,1.230991697706868e-16,0.08197295223233841,0.08197295223233841,0.08197295223233829,0.33663158075464067,0.5119729522323383,0.7321950886849807,-1.1102230246251565e-16
108.5,80.59161793826418,27.908382061735836,27.908382061735836,-1,C,27.90838206173584,0.0,2.4643993279745374e-16,0.342710573773304,4.0834908117111286e-17,0.08515636455915229,0.08515636455915229,0.08515636455915225,0.3427105737733038,0.5151563645591523,0.7321950886849806,-2.220446049250313e-16
109.0,80.553928611424,28.44607138857601,28.44607138857601,-1,C,28.446071388576016,0.0,2.4641301816276385e-16,0.3487674958368422,4.0997008159911536e-17,0.08840095874738535,0.08840095874738535,0.08840095874738531,0.34876749583684197,0.5184009587473853,0.7321950886849806,-2.220446049250313e-16
109.5,80.51552507139706,28.98447492860295,28.98447492860295,-1,C,28.984474928602953,0.0,3.6458035625697514e-17,0.35480168686379354,1.1865180653244712e-16,0.09170667279206753,0.09170667279206753,0.0917066727920674,0.3548016868637935,0.5217066727920674,0.7321950886849808,0.0
110.0,80.47640787174025,29.523592128259747,29.523592128259747,-1,C,29.523592128259747,0.0,3.6377020707787136e-17,0.36081248425282164,1.1867666965129715e-16,0.0950734369561181,0.0950734369561181,0.09507343695611797,0.3608124842528216,0.525073436956118,0.7321950886849808,0.0
110.5,80.43657765082837,30.06342234917163,30.06342234917163,-1,C,30.06342234917164,0.0,5.4739673981431415e-17,0.36679922296995154,9.222581169400346e-18,0.09850117367312998,0.09850117367312998,0.09850117367312997,0.3667992229699515,0.52850117367313,0.7321950886849808,0.0
111.0,80.39603513295141,30.603964867048585,30.603964867048585,-1,C,30.603964867048585,0.0,2.189325375023929e-16,0.3727612356384691,3.704525069528577e-17,0.10198979745069683,0.10198979745069683,0.10198979745069679,0.37276123563846886,0.5319897974506967,0.7321950886849806,-2.220446049250313e-16
111.5,80.35478112940848,31.14521887059152,31.14521887059152,-1,C,31.14521887059152,0.0,2.0030436925573394e-16,0.37869785263148986,1.4665578023881003e-16,0.10553921477434283,0.10553921477434283,0.10553921477434268,0.37869785263148964,0.5355392147743426,0.7321950886849806,-2.220446049250313e-16
112.0,80.31281653959614,31.68718346040386,31.68718346040386,-1,C,31.687183460403865,0.0,1.0943925032358507e-16,0.3846084021672286,1.868159877232128e-17,0.10914932401212919,0.10914932401212919,0.10914932401212918,0.38460840216722847,0.5391493240121292,0.7321950886849807,-1.1102230246251565e-16
112.5,80.27014235209157,32.229857647908425,32.229857647908425,-1,C,32.22985764790843,0.0,3.594954841774333e-17,0.39049221040698523,1.1880685806660413e-16,0.11282001532000144,0.11282001532000144,0.11282001532000131,0.3904922104069852,0.5428200153200013,0.7321950886849808,0.0
113.0,80.22675964572902,32.77324035427099,32.77324035427099,-1,C,32.77324035427099,0.0,1.4527064858080642e-16,0.3963486015558646,1.3767999674668194e-16,0.11655117054794821,0.11655117054794821,0.11655117054794807,0.39634860155586443,0.5465511705479481,0.7321950886849807,-1.1102230246251565e-16
113.5,80.18266959067022,33.317330409329784,33.317330409329784,-1,C,33.31733040932979,0.0,1.451646585329714e-16,0.40217689796623723,1.377917441513109e-16,0.12034266314703952,0.12034266314703952,0.12034266314703938,0.40217689796623707,0.5503426631470394,0.7321950886849807,-1.1102230246251565e-16
114.0,80.13787344946628,33.86212655053372,33.86212655053372,-1,C,33.86212655053372,0.0,5.469084956477294e-17,0.40797642024397013,9.507832818416224e-18,0.1241943580774243,0.1241943580774243,0.12419435807742428,0.4079764202439701,0.5541943580774242,0.7321950886849808,0.0
114.5,80.09237257811189,34.407627421888115,34.407627421888115,-1,C,34.40762742188812,0.0,5.4683281769424196e-17,0.4137464873574296,9.551262007993313e-18,0.12810611171735276,0.12810611171735276,0.12810611171735276,0.4137464873574295,0.5581061117173527,0.7321950886849808,0.0
115.0,80.0461684270901,34.953831572909905,34.953831572909905,-1,C,34.953831572909905,0.0,5.4675561713087e-17,0.4194864167492651,9.59535629239435e-18,0.13207777177330488,0.13207777177330488,0.13207777177330488,0.41948641674926507,0.5620777717733049,0.7321950886849808,0.0
115.5,79.99926254240775,35.50073745759225,35.50073745759225,-1,C,35.50073745759225,0.0,3.538746027006848e-17,0.4251955244509888,1.189754899579414e-16,0.13610917719129723,0.13610917719129723,0.13610917719129711,0.42519552445098874,0.5661091771912972,0.7321950886849808,0.0
116.0,79.95165656661999,36.048343433380026,36.048343433380026,-1,C,36.048343433380026,0.0,5.465965938016368e-17,0.4308731252003542,9.685532895203148e-18,0.1402001580694503,0.1402001580694503,0.1402001580694503,0.43087312520035415,0.5702001580694502,0.7321950886849808,0.0
116.5,79.90335223984378,36.596647760156216,36.596647760156216,-1,C,36.59664776015622,0.0,3.518825169451014e-17,0.4365185325615374,1.1903456009824074e-16,0.1443505355718904,0.1443505355718904,0.1443505355718903,0.43651853256153733,0.5743505355718903,0.7321950886849808,0.0
117.0,79.85435140075926,37.14564859924075,37.14564859924075,-1,C,37.14564859924075,0.0,5.464313166602647e-17,0.44213105904812716,9.778347137879318e-18,0.1485601218440722,0.1485601218440722,0.1485601218440722,0.4421310590481271,0.5785601218440721,0.7321950886849808,0.0
117.5,79.8046559875982,37.695344012401804,37.695344012401804,-1,C,37.69534401240181,0.0,0.0,0.4477100162489201,0.0,0.15282871992959765,0.15282871992959765,0.15282871992959765,0.4477100162489201,0.5828287199295976,0.7321950886849808,0.0
118.0,79.75426803911903,38.24573196088099,38.24573196088099,-1,C,38.245731960880995,0.0,5.462596764751337e-17,0.45325471495652225,9.873781929554664e-18,0.1571561236886176,0.1571561236886176,0.1571561236886176,0.4532547149565222,0.5871561236886176,0.7321950886849808,0.0
118.5,79.7031896955671,38.79681030443291,38.79681030443291,-1,C,38.79681030443292,0.0,1.0923428722126546e-16,0.4587644652987521,1.9844952490252827e-17,0.16154211771789903,0.16154211771789903,0.161542117717899,0.458764465298752,0.591542117717899,0.7321950886849807,-1.1102230246251565e-16
119.0,79.65142319961987,39.34857680038014,39.34857680038014,-1,C,39.348576800380144,0.0,8.9272675711922e-17,0.46423857687283954,1.291599499047233e-16,0.1659864772726432,0.1659864772726432,0.16598647727264307,0.4642385768728394,0.5959864772726431,0.7321950886849807,-1.1102230246251565e-16
119.5,79.598970897316,39.901029102684,39.901029102684,-1,C,39.901029102684,0.0,1.091980093358218e-16,0.4696763588824097,2.0043612478096008e-17,0.17048896819013598,0.17048896819013598,0.17048896819013595,0.4696763588824096,0.600488968190136,0.7321950886849807,-1.1102230246251565e-16
120.0,79.54583523896731,40.45416476103267,40.45416476103267,-1,C,40.45416476103268,0.0,1.0917937409063381e-16,0.47507712027724347,2.0144873225109882e-17,0.17504934681532555,0.17504934681532555,0.17504934681532552,0.47507712027724336,0.6050493468153255,0.7321950886849807,-1.1102230246251565e-16
120.5,79.492018780053,41.00798121994701,41.00798121994701,-1,C,41.00798121994701,0.0,1.0916040436870274e-16,0.48044016989580307,2.024741371483314e-17,0.17966735992840618,0.17966735992840618,0.17966735992840616,0.48044016989580296,0.6096673599284061,0.7321950886849807,-1.1102230246251565e-16
121.0,79.43752418209513,41.562475817904875,41.562475817904875,-1,C,41.562475817904875,0.0,3.4219320627739e-17,0.4857648166104965,1.193167115322656e-16,0.18434274467450049,0.18434274467450049,0.18434274467450038,0.4857648166104964,0.6143427446745003,0.7321950886849808,0.0
121.5,79.3823542135146,42.1176457864854,42.1176457864854,-1,C,42.1176457864854,0.0,5.4560725367481514e-17,0.4910503694756773,1.0228155180375232e-17,0.18907522849553085,0.18907522849553085,0.18907522849553085,0.49105036947567726,0.6190752284955309,0.7321950886849808,0.0
122.0,79.32651175046645,42.67348824953354,42.67348824953354,-1,C,42.67348824953354,0.0,5.455073073867411e-17,0.496296137878346,1.0281327098008962e-17,0.19386452906436555,0.19386452906436555,0.19386452906436555,0.4962961378783459,0.6238645290643655,0.7321950886849808,0.0
122.5,79.2699997776542,43.23000022234581,43.23000022234581,-1,C,43.23000022234581,0.0,5.454056352764023e-17,0.5015014316915313,1.0335126564634683e-17,0.19871035422133065,0.19871035422133065,0.19871035422133065,0.5015014316915313,0.6287103542213306,0.7321950886849808,0.0
123.0,79.2128213891215,43.7871786108785,43.7871786108785,-1,C,43.7871786108785,0.0,3.375112196578246e-17,0.5066655614303297,1.194499950655033e-16,0.20361240191318022,0.20361240191318022,0.2036124019131801,0.5066655614303297,0.6336124019131801,0.7321950886849808,0.0
123.5,79.1549797890206,44.345020210979406,44.345020210979406,-1,C,44.345020210979406,0.0,0.0,0.511787838410572,0.0,0.20857036013461772,0.20857036013461772,0.20857036013461772,0.511787838410572,0.6385703601346178,0.7321950886849808,0.0
124.0,79.09647829235718,44.90352170764282,44.90352170764282,-1,C,44.903521707642824,0.0,5.450901330393226e-17,0.5168675749100715,1.0500256170747134e-17,0.21358390687245124,0.21358390687245124,0.21358390687245124,0.5168675749100715,0.6435839068724513,0.7321950886849808,0.0
124.5,79.03732032570952,45.46267967429047,45.46267967429047,-1,C,45.46267967429048,0.0,5.4498142722838094e-17,0.521904084332443,1.0556531190724842e-17,0.2186527100524854,0.2186527100524854,0.2186527100524854,0.521904084332443,0.6486527100524854,0.7321950886849808,0.0
125.0,78.97750942792241,46.022490572077594,46.022490572077594,-1,C,46.022490572077594,0.0,8.774735443457172e-17,0.5268966813734249,1.302010179602689e-16,0.2237764274892312,0.2237764274892312,0.22377642748923107,0.5268966813734248,0.653776427489231,0.7321950886849807,-1.1102230246251565e-16
125.5,78.91704925077335,46.58295074922667,46.58295074922667,-1,C,46.58295074922667,0.0,-2.1341812662079407e-17,0.5318446821896894,1.0895172635793807e-16,0.22895470683853647,0.22895470683853647,0.22895470683853636,0.5318446821896894,0.6589547068385364,0.7321950886849808,0.0
126.0,78.85594355961166,47.14405644038834,47.14405644038834,-1,C,47.14405644038834,0.0,8.747090642452622e-17,0.5367474045700741,1.3038690048248099e-16,0.23418718555321713,0.23418718555321713,0.234187185553217,0.536747404570074,0.664187185553217,0.7321950886849807,-1.1102230246251565e-16
126.5,78.79419623396835,47.70580376603164,47.70580376603164,-1,C,47.705803766031636,0.0,0.0,0.5416041681092022,0.0,0.23947349084179112,0.23947349084179112,0.23947349084179112,0.5416041681092022,0.6694734908417911,0.7321950886849808,0.0
127.0,78.73181126813672,48.26818873186329,48.26818873186329,-1,C,48.26818873186329,0.0,3.274713653576828e-17,0.5464142943834293,1.1972913013884983e-16,0.24481323963039603,0.24481323963039603,0.24481323963039592,0.5464142943834293,0.6748132396303959,0.7321950886849808,0.0
127.5,78.66879277172154,48.831207228278465,48.831207228278465,-1,C,48.83120722827847,0.0,8.704454511454353e-17,0.5511771071290721,1.3067191914852561e-16,0.250206038527994,0.250206038527994,0.2502060385279939,0.551177107129072,0.6802060385279939,0.7321950886849807,-1.1102230246251565e-16
128.0,78.60514497015755,49.394855029842454,49.394855029842454,-1,C,49.394855029842454,0.0,3.24823662771951e-17,0.5558919324228515,1.198012330326029e-16,0.2556514837949406,0.2556514837949406,0.2556514837949405,0.5558919324228515,0.6856514837949406,0.7321950886849808,0.0
128.5,78.54087220519486,49.959127794805134,49.959127794805134,-1,C,49.959127794805134,0.0,8.675258570435305e-17,0.5605580988644958,1.3086593201351334e-16,0.2611491613150174,0.2611491613150174,0.2611491613150173,0.5605580988644957,0.6911491613150174,0.7321950886849807,-1.1102230246251565e-16
129.0,78.47597893535092,50.52402106464907,50.52402106464907,-1,C,50.52402106464907,0.0,1.0878420765986079e-16,0.5651749377614378,2.2179896480700588e-17,0.26669864657101394,0.26669864657101394,0.26669864657101394,0.5651749377614377,0.6966986465710139,0.7321950886849807,-1.1102230246251565e-16
129.5,78.41046973632811,51.089530263671904,51.089530263671904,-1,C,51.089530263671904,0.0,1.0875877714965547e-16,0.5697417833155369,2.2304260512061114e-17,0.27229950462394775,0.27229950462394775,0.27229950462394775,0.5697417833155368,0.7022995046239477,0.7321950886849807,-1.1102230246251565e-16
130.0,78.34434930139626,51.65565069860374,51.65565069860374,-1,C,51.65565069860374,0.0,5.436648259405979e-17,0.5742579728117536,1.1214877679643756e-17,0.27795129009600483,0.27795129009600483,0.27795129009600483,0.5742579728117536,0.7079512900960048,0.7321950886849808,0.0
130.5,78.27762244173842,52.222377558261584,52.222377558261584,-1,C,52.222377558261584,0.0,5.4353384843674404e-17,0.5787228468087101,1.1278185450461554e-17,0.2836535471572989,0.2836535471572989,0.2836535471572989,0.5787228468087101,0.7136535471572989,0.7321950886849808,0.0
131.0,78.21029408675965,52.789705913240354,52.789705913240354,-1,C,52.78970591324035,0.0,5.434009430707627e-17,0.5831357493310483,1.1342048391610498e-17,0.28940580951652156,0.28940580951652156,0.28940580951652156,0.5831357493310483,0.7194058095165216,0.7321950886849808,0.0
131.5,78.14236928435783,53.35763071564219,53.35763071564219,-1,C,53.357630715642195,0.0,8.58402975724644e-17,0.587496028063511,1.314661424125139e-16,0.2952076004155734,0.2952076004155734,0.2952076004155733,0.5874960280635109,0.7252076004155733,0.7321950886849807,-1.1102230246251565e-16
132.0,78.07385320115519,53.926146798844826,53.926146798844826,-1,C,53.926146798844826,0.0,5.4312930952957444e-17,0.5918030345466586,1.1471418496369778e-17,0.3010584326282575,0.3010584326282575,0.3010584326282575,0.5918030345466586,0.7310584326282574,0.7321950886849808,0.0
132.5,78.0047511226901,54.49524887730991,54.49524887730991,-1,C,54.49524887730992,0.0,8.552428304964979e-17,0.5960561243741386,1.3167194195043988e-16,0.30695780846311643,0.30695780846311643,0.3069578084631163,0.5960561243741385,0.7369578084631163,0.7321950886849807,-1.1102230246251565e-16
